,MergeSort,SelectionSort
403,22349,16495
404,9670,15480
405,10008,16639
406,9965,16383
407,9818,15795
408,9892,15956
409,10109,16121
410,20484,15895
411,9817,16106
412,9945,16256
413,10003,16223
414,9976,16255
415,10167,16542
416,21157,16410
417,9945,16429
418,10014,16764
419,11637,17670
420,10154,16753
421,11243,17041
422,10085,16866
423,21580,16775
424,11818,17731
425,10201,17591
426,10106,17404
427,11691,22359
428,10406,17707
429,22633,17990
430,10383,18599
431,10248,17591
432,11407,17889
433,11042,17512
434,10404,17642
435,22856,18024
436,10434,18323
437,10419,18222
438,10702,18972
439,10515,18146
440,10467,18284
441,10807,20143
442,22175,18282
443,10339,18664
444,10640,18640
445,10680,18569
446,10655,18545
447,11510,19576
448,22758,18806
449,10781,20747
450,10641,19077
451,10622,19054
452,10852,19362
453,10692,19103
454,23380,19243
455,11220,20642
456,10829,20435
457,10946,19614
458,10860,19535
459,10820,19576
460,22571,20009
461,10769,19765
462,10988,19927
463,11039,20387
464,10912,20121
465,10984,20027
466,22283,20144
467,10926,20160
468,11185,20205
469,11050,20423
470,11132,20450
471,22752,20565
472,11048,20519
473,11346,20550
474,11081,20758
475,11038,20833
476,11327,20832
477,24641,22251
478,11202,21233
479,11143,21327
480,11275,21363
481,11626,22847
482,12064,21463
483,23177,22083
484,11367,21493
485,11436,21610
486,11576,21784
487,11310,21976
488,11523,22255
489,11401,22038
490,11418,21963
491,11521,23051
492,11432,22305
493,12163,22353
494,23842,22785
495,11336,22621
496,11475,22588
497,11517,22982
498,11615,23003
499,11574,22712
500,23385,22869
501,11761,22894
502,11903,22982
503,11754,23341
504,11815,23291
505,23547,23510
506,11606,23190
507,11777,23539
508,11738,23680
509,11764,23587
510,23328,23995
511,11531,23863
512,11726,24082
513,12118,24232
514,11978,24201
515,12414,24237
516,23629,24402
517,12176,24409
518,12062,24180
519,12220,24557
520,12129,24502
521,23903,24845
522,12272,24832
523,12195,24864
524,12097,24808
525,12103,25337
526,12103,25469
527,12006,25156
528,14315,33034
529,12443,29448
530,12643,25435
531,24407,25496
532,12149,25790
533,12304,25923
534,12314,25882
535,12406,25900
536,12429,25963
537,23705,26199
538,12550,26096
539,12624,27043
540,12377,26246
541,12632,26475
542,23773,26397
543,12513,26983
544,12671,26630
545,13245,26842
546,12859,26997
547,24010,27194
548,12553,26838
549,13446,28501
550,12834,27240
551,25776,31028
552,12872,27751
553,14753,29590
554,15533,27975
555,13384,29359
556,24877,27888
557,12924,29068
558,12852,27947
559,14076,28741
560,12927,28189
561,25652,29170
562,13016,28190
563,13187,29654
564,13322,28869
565,13305,28641
566,25057,28781
567,13530,28928
568,13554,29192
569,13893,30204
570,13818,31380
571,28513,31936
572,13502,29632
573,13488,31355
574,13602,29180
575,25311,29771
576,14112,30369
577,13613,29619
578,13565,30212
579,15766,30332
580,25926,31123
581,13680,30045
582,15147,30903
583,16032,31515
584,25777,31356
585,13739,30532
586,15054,31335
587,14393,31364
588,14309,34423
589,27218,31505
590,13893,31168
591,14367,31177
592,14055,31058
593,25406,31349
594,13947,31102
595,14330,31388
596,14379,31326
597,15301,32115
598,25857,31720
599,15033,33133
600,14319,31939
601,15445,32698
602,27427,32210
603,14374,32013
604,15172,33276
605,14399,32715
606,14655,33105
607,28184,33893
608,14335,32974
609,14805,32902
610,17956,35808
611,26144,33949
612,14490,33004
613,14666,33962
614,14638,33100
615,26411,33551
616,14569,33656
617,14812,33635
618,15053,34039
619,14915,33901
620,26849,34148
621,14871,34139
622,14877,33992
623,15030,34641
624,26087,34376
625,15033,34409
626,14971,34632
627,15076,34910
628,27314,34973
629,15102,35102
630,15399,35184
631,16958,38735
632,27885,39635
633,15068,35791
634,15018,35340
635,15119,35386
636,15142,35205
637,27286,35813
638,15403,35903
639,15343,35971
640,16621,36615
641,27776,37262
642,15484,39104
643,15440,37785
644,15400,36155
