,MergeSort,SelectionSort
255,6152,15321
256,5812,15531
257,5977,15619
258,6073,15710
259,6125,15724
260,6073,15895
261,5966,16212
262,6003,16200
263,6362,16262
264,6056,16367
265,6091,16604
266,6492,16725
267,6134,16682
268,6284,16999
269,6181,17173
270,6362,17191
271,6478,17320
272,6639,17478
273,6370,17626
274,6426,17713
275,6645,17835
276,6683,17977
277,6381,18099
278,6669,18170
279,6944,18341
280,6611,18522
281,6538,18616
282,6837,18720
283,6816,18847
284,6667,18930
285,6745,19045
286,6978,19185
287,7158,19234
288,6600,19436
289,6836,19462
290,7173,19739
291,7116,19973
292,6776,20032
293,7276,20128
294,7294,20257
295,6849,20258
296,7006,20673
297,6980,20641
298,7113,21501
299,7144,21181
300,6878,21126
301,7249,22065
302,7051,21360
303,7001,21510
304,7363,21817
305,7114,21777
306,7191,21963
307,7587,22046
308,7196,22197
309,7488,22231
310,7371,22353
311,7227,22581
312,7393,22698
313,8067,23574
314,7349,23070
315,7393,23100
316,7606,23428
317,7455,24010
318,7525,23763
319,7475,23753
320,7684,24060
321,7575,24091
322,7654,24501
323,7550,24490
324,7709,24478
325,7953,24896
326,7721,24871
327,7673,24976
328,8174,25056
329,7989,25267
330,8007,25391
331,8495,25508
332,7845,25850
333,8144,25899
334,8023,26033
335,7828,26114
336,8381,26312
337,8200,26535
338,7989,26662
339,8347,26785
340,8227,27031
341,8073,27082
342,8357,27319
343,8266,27523
344,8296,27705
345,8499,27864
346,8347,27949
347,8663,28171
348,8441,28144
349,8557,28406
350,8756,28694
351,8370,28698
352,8781,29007
353,8614,29045
354,8716,29361
355,9109,30052
356,8486,29434
357,9045,29715
358,8750,29824
359,8840,30022
360,8943,30180
361,8692,30308
362,9257,30548
363,8775,30545
364,9258,30842
365,8900,31241
366,8795,31086
367,9161,31360
368,8792,31717
369,9168,31690
370,9129,32034
371,9280,31938
372,9250,32283
373,9308,32299
374,9412,32530
375,9106,32855
376,9238,33024
377,9156,33039
378,9453,33292
379,9489,33399
380,9496,33516
381,9367,33647
382,9465,33753
383,9731,34260
384,9461,34371
385,9664,34486
386,9655,34546
387,9554,34889
388,9577,35040
389,9808,35096
390,9794,35295
391,9781,35564
392,9844,35845
393,9806,35819
394,9802,36365
395,9839,36276
396,10026,36474
397,9791,36397
398,9808,36942
399,9883,37106
400,10068,37124
401,9913,37558
402,10224,37795
403,9991,37951
404,10256,38131
405,10105,38323
406,10393,38569
407,9991,38709
408,10406,38950
409,10209,39076
410,10031,39292
411,10348,39449
412,10369,39708
413,10459,39826
414,10267,40080
415,10563,40335
416,10225,40076
417,10595,40271
418,10337,40700
419,10641,40779
420,10299,41134
421,10776,41222
422,10423,41540
423,10855,41563
424,10294,41553
425,10597,42707
426,10536,42362
427,10730,42157
428,10788,42489
429,10750,42584
430,10962,42785
431,10635,43254
432,10832,43513
433,10742,43404
434,10909,43797
435,10828,43602
436,10643,44253
437,11012,44309
438,10790,44621
439,10998,44711
440,10792,44854
441,10909,44950
442,10921,45188
443,10825,45425
444,11006,45805
445,10935,45752
446,10984,46197
447,11295,46032
448,10820,46590
449,11496,47046
450,10987,47182
451,11261,47137
452,11362,47369
453,11309,47555
454,11541,47898
455,11385,48033
456,11529,48129
457,11501,48381
458,11380,48456
459,11513,48572
460,11413,48901
461,11317,49087
462,11614,49576
463,11425,49595
464,11419,50050
465,11971,49875
466,11497,50324
467,11392,50653
468,11771,50702
469,11494,50712
470,11659,50958
471,12003,51333
472,11776,51313
473,11613,51544
474,12074,52023
475,11768,52159
476,11879,52575
477,12002,52713
478,11988,52978
479,11601,53375
480,12009,53424
481,11840,53505
482,11639,53878
483,12180,53702
484,12041,53972
485,11874,54004
486,12366,54433
487,12195,54782
488,12193,55087
489,12579,54851
490,12222,55195
491,12177,55857
492,12229,56022
493,12478,56293
494,12333,56447
495,11945,56212
496,12117,57104
497,12345,57109
498,12422,57348
499,12558,57761
500,12643,58676
