5947,4819
5981,4908
6051,4944
6049,5044
6220,5080
20497,5050
5997,4898
5956,5003
6089,5021
5943,5014
6075,5183
6173,5123
6346,8358
6182,5372
6301,5402
6308,5446
6378,5460
6372,5596
24037,5848
6376,5644
6423,5640
6529,5694
6620,5747
6574,5834
8202,7781
6559,5972
6638,5962
6720,5956
6683,6085
6537,6081
6826,7790
18150,6247
6488,6193
6414,6222
6741,6321
6714,10039
6887,6467
6847,6498
6989,6538
6989,6582
7040,6554
10114,6749
7312,6763
21023,6764
6891,6766
7330,7073
7102,7096
7173,6976
7156,6947
8225,8257
8635,9546
6209,7386
6053,7244
6172,7451
187965,7878
6441,7699
6380,7699
6779,9162
6269,7685
6355,7887
6346,7790
6368,7782
6643,7849
8044,8063
6442,7920
6498,7956
6624,7909
6756,9711
6817,8518
6771,8367
6803,8450
6829,8346
6827,8610
6868,8742
6962,8784
7303,8777
6947,8768
6940,8742
7104,8805
6911,9971
6788,8633
6792,8712
6863,8819
6948,9005
7186,10564
7186,9244
7178,9088
7188,9050
7230,9194
8685,10495
7001,9010
7028,9126
7055,9138
7009,9519
9062,11015
7298,9532
7227,9723
7410,9589
7702,11428
7464,9882
7384,9771
7445,9901
7477,9968
9400,11657
7596,10037
7564,10167
7589,10192
9582,10467
8877,10423
7602,10382
7620,10801
7874,10624
7845,10828
9607,10846
8036,10893
9691,12052
8149,11549
8067,11148
10646,14506
8109,11131
9475,11462
8114,11107
8121,11202
8344,11061
9556,11299
8187,11224
8162,11375
8290,11363
8315,14700
8543,11611
8138,11633
8297,11786
8345,11857
8038,11575
8240,11431
8242,11514
8679,12692
8990,11685
8321,11866
8400,11936
11293,12818
8469,12731
8509,12094
8457,12150
9405,12377
8777,12664
8689,12536
8798,12721
8952,13709
8669,12527
8611,12607
8698,12624
9438,13801
8922,13081
8794,12776
8792,12768
10718,15735
8680,13050
9690,13314
11300,18140
22791,14802
11393,14549
11461,13939
10331,13518
9125,13657
9234,13969
9256,14244
8996,13594
20512,13662
9091,14118
9267,14145
9339,14379
9442,14250
9685,14355
9501,14288
20603,14600
9442,14639
9496,14533
11332,15925
9661,14852
10133,14403
9451,14501
22689,16355
10117,14619
9601,14838
9597,14847
10074,16283
9912,15133
10304,15060
22451,15119
9694,15043
9599,15317
10050,16944
9724,15311
9825,15289
9791,15533
22349,16495
9670,15480
10008,16639
9965,16383
9818,15795
9892,15956
10109,16121
20484,15895
9817,16106
9945,16256
10003,16223
9976,16255
10167,16542
21157,16410
9945,16429
10014,16764
11637,17670
10154,16753
11243,17041
10085,16866
21580,16775
11818,17731
10201,17591
10106,17404
11691,22359
10406,17707
22633,17990
10383,18599
10248,17591
11407,17889
11042,17512
10404,17642
22856,18024
10434,18323
10419,18222
10702,18972
10515,18146
10467,18284
10807,20143
22175,18282
10339,18664
10640,18640
10680,18569
10655,18545
11510,19576
22758,18806
10781,20747
10641,19077
10622,19054
10852,19362
10692,19103
23380,19243
11220,20642
10829,20435
10946,19614
10860,19535
10820,19576
22571,20009
10769,19765
10988,19927
11039,20387
10912,20121
10984,20027
22283,20144
10926,20160
11185,20205
11050,20423
11132,20450
22752,20565
11048,20519
11346,20550
11081,20758
11038,20833
11327,20832
24641,22251
11202,21233
11143,21327
11275,21363
11626,22847
12064,21463
23177,22083
11367,21493
11436,21610
11576,21784
11310,21976
11523,22255
11401,22038
11418,21963
11521,23051
11432,22305
12163,22353
23842,22785
11336,22621
11475,22588
11517,22982
11615,23003
11574,22712
23385,22869
11761,22894
11903,22982
11754,23341
11815,23291
23547,23510
11606,23190
11777,23539
11738,23680
11764,23587
23328,23995
11531,23863
11726,24082
12118,24232
11978,24201
12414,24237
23629,24402
12176,24409
12062,24180
12220,24557
12129,24502
23903,24845
12272,24832
12195,24864
12097,24808
12103,25337
12103,25469
12006,25156
14315,33034
12443,29448
12643,25435
24407,25496
12149,25790
12304,25923
12314,25882
12406,25900
12429,25963
23705,26199
12550,26096
12624,27043
12377,26246
12632,26475
23773,26397
12513,26983
12671,26630
13245,26842
12859,26997
24010,27194
12553,26838
13446,28501
12834,27240
25776,31028
12872,27751
14753,29590
15533,27975
13384,29359
24877,27888
12924,29068
12852,27947
14076,28741
12927,28189
25652,29170
13016,28190
13187,29654
13322,28869
13305,28641
25057,28781
13530,28928
13554,29192
13893,30204
13818,31380
28513,31936
13502,29632
13488,31355
13602,29180
25311,29771
14112,30369
13613,29619
13565,30212
15766,30332
25926,31123
13680,30045
15147,30903
16032,31515
25777,31356
13739,30532
15054,31335
14393,31364
14309,34423
27218,31505
13893,31168
14367,31177
14055,31058
25406,31349
13947,31102
14330,31388
14379,31326
15301,32115
25857,31720
15033,33133
14319,31939
15445,32698
27427,32210
14374,32013
15172,33276
14399,32715
14655,33105
28184,33893
14335,32974
14805,32902
17956,35808
26144,33949
14490,33004
14666,33962
14638,33100
26411,33551
14569,33656
14812,33635
15053,34039
14915,33901
26849,34148
14871,34139
14877,33992
15030,34641
26087,34376
15033,34409
14971,34632
15076,34910
27314,34973
15102,35102
15399,35184
16958,38735
27885,39635
15068,35791
15018,35340
15119,35386
15142,35205
27286,35813
15403,35903
15343,35971
16621,36615
27776,37262
15484,39104
15440,37785
15400,36155
28085,37945
17358,39583
15575,37200
15862,37141
27012,37403
15573,37045
15679,37270
15861,37581
27677,38008
15940,37773
16039,38019
15944,38076
15880,38241
16049,37877
16472,38125
16355,38471
27714,38554
16005,38527
16222,38904
16496,38597
27635,39015
16138,38739
16452,38629
16578,38941
28124,38918
16348,40525
17503,40308
17591,41628
35036,48390
16823,40916
16769,40783
17131,40620
30654,41385
18818,44836
19441,47232
31241,49909
16885,44714
18535,45333
19443,43502
31789,45901
17663,45335
20536,52431
23788,57501
28424,42240
19449,44540
28036,47565
17890,45551
30132,44239
17467,42622
20859,46111
19016,45136
30644,46680
17598,42972
17725,43833
30689,43700
17399,44346
17347,44089
17968,43962
28116,44681
17192,43099
17607,43054
17499,43478
31238,46166
17543,43663
17734,44119
17455,43728
28397,43765
18577,44859
18539,45356
29283,44435
17707,44425
17995,44132
17922,44706
29491,44279
17836,44799
17918,44505
29716,44886
17831,44784
18063,45226
18076,45004
29277,45417
18238,45164
18502,48384
18614,45555
30007,45735
18342,45627
18267,45681
29102,46213
18513,46298
18635,45824
18663,46344
166033,48878
19459,50142
19050,48205
19345,48836
18830,48244
19114,48745
19771,48675
19222,48456
19131,49111
19096,49447
18994,49201
18971,48278
18641,48564
18987,48660
19110,48445
19031,50359
19062,49559
19278,49459
19029,48918
19203,49445
18976,49335
19488,49364
19332,49346
19050,50248
19181,50130
19169,50359
21218,52802
20243,51819
19492,52101
19292,49700
20253,52745
19359,50223
19324,50505
19645,50778
19621,50973
19883,50629
19654,50888
19597,50850
19564,51082
19652,51478
20061,53420
20149,53237
20078,55537
19857,51378
19925,51631
32019,51858
19709,52188
19930,51934
20123,52209
20150,52122
20305,52542
20071,52606
20125,53925
21007,56888
20271,52959
20374,53409
20453,53414
20393,53819
20439,53506
20683,54204
20407,53813
20504,54152
20524,54212
20869,54327
20894,54524
21621,55447
22159,55778
20671,55281
20827,56733
20982,56595
21567,56089
21000,55916
20815,55285
20580,55512
21035,56337
20961,56248
20961,56555
20909,56267
21661,57573
20833,56659
20906,57150
21097,56685
20558,56412
20814,57091
21130,56997
20991,57037
21692,58877
21681,67160
23612,67047
23716,63355
22638,60832
22499,58279
23448,58621
22071,59960
22315,59865
21640,60374
21209,60602
21728,59735
21129,58413
21489,58604
21213,59131
21380,59639
24128,62921
21723,59945
21901,59494
24995,66937
22173,61207
22763,60510
22624,60611
22763,60840
21583,61951
21739,62827
21408,60615
21817,60447
22058,60651
22081,60864
22191,64732
22519,62691
22900,62971
22133,63014
22171,63673
22828,63501
23137,62867
22659,63370
23208,63017
25182,66403
22245,62847
22514,63243
22005,62981
23248,63702
22273,63150
22320,63291
22368,67264
22466,63919
22407,64203
22315,63798
22635,63827
22385,64182
22512,64495
22368,66160
22605,66206
22558,65971
23386,66532
22371,67810
22377,64708
22398,64965
22449,65184
23974,67590
22799,65714
22657,65590
22481,65977
22635,65337
22494,68509
23910,72017
24194,67569
23782,67564
22752,66774
22685,67150
22738,66633
23372,67467
24477,69270
24032,69460
23566,68731
22992,69300
23594,68987
23453,69245
23493,69993
22978,70560
23268,72014
23784,70288
23238,70208
26493,69519
25295,73890
23335,72543
23258,72343
23485,71915
23466,70543
23034,69476
23102,69973
23317,69797
23153,69850
23457,73739
23609,72016
25495,76393
23789,72074
24716,72093
23800,72579
24609,72004
25973,73759
26986,74767
24464,73473
24328,74346
24267,79685
24644,73628
23377,72107
23665,72371
23539,72209
23949,72458
23729,73134
23835,73269
24016,74634
23890,73061
23723,72873
23859,73472
23931,73722
23870,73960
23616,73725
23799,73884
23706,73928
25155,76956
25521,78168
23762,74990
24000,74480
23942,75000
23981,74921
24289,75394
24079,75086
24127,75860
24086,75376
24196,75797
25557,79253
24658,75554
24126,76105
24220,76529
24089,76038
24008,76948
24446,77261
24260,77135
24655,79262
26397,78830
24263,77447
24343,77622
24573,77981
24368,77810
24457,78427
24576,78920
24506,78454
24701,78853
24661,78672
24519,79575
25150,81796
24625,79210
24929,79141
24490,78945
24542,79143
24694,82349
25284,83020
25319,85341
25409,79759
25017,79770
24903,80075
25207,80263
25308,81763
25103,81100
24951,82443
24747,83334
24623,81177
24930,81193
24881,81788
24903,81795
25056,82212
25590,84936
26586,83091
30399,89273
25936,85112
27389,85408
25641,84351
25864,83321
25090,82503
36754,83446
25182,83220
36295,83643
24963,84068
24996,83440
36136,83454
25199,84263
36727,84191
24946,84609
25171,84707
36409,84497
30587,94326
26566,88466
38749,88971
25666,88705
36656,85811
25310,85311
25550,85930
36735,86418
25309,85972
36808,88675
25490,86822
25585,86638
36826,86608
25577,86900
37138,87447
25612,93222
25826,88676
37359,87446
26029,87712
39099,89197
25591,87746
26067,89420
38615,91394
26882,89315
43821,94120
27243,89393
26025,89640
38868,91482
26121,90382
37452,90935
26172,92911
29840,94819
38910,90534
26315,89947
26313,90383
28026,92147
26829,90776
38055,90337
26190,90944
37427,91403
27011,93852
26842,90924
37815,91493
26583,91229
38421,92313
28540,93741
27799,99259
39670,96091
27665,92939
40271,92978
28185,94934
40477,96070
26904,94631
28040,95971
40043,94595
27209,93981
38061,93589
27061,93770
27295,94012
38713,94917
27133,100410
38937,95499
27284,94684
39205,95723
26739,96687
27194,96480
29771,100123
27523,97082
39704,97270
27009,96080
27323,96790
44567,98607
45319,98926
44358,97392
44033,101505
43838,97743
43589,97458
44830,97028
44697,98386
44746,98765
46196,98496
44604,98418
45056,99853
44917,99617
44422,100107
44996,100132
44008,100224
47837,102897
43932,100433
45065,100726
44739,100966
44731,100952
44146,101305
43961,101204
44093,103012
44552,101734
44505,101776
44539,101955
44540,102217
44824,102332
45480,108190
44363,103066
44750,108172
45801,103947
44811,103427
45011,103658
44659,103696
45331,105581
44993,103843
44990,103831
44677,103713
45042,103734
45420,111557
46181,107491
45161,104095
44705,104147
45518,103869
45148,104852
46071,106282
45304,107558
45055,107358
45809,104712
45332,106299
44975,106349
45182,105625
48106,108932
46614,108226
45716,105942
111877,117542
29306,108430
30169,112563
31508,110003
30323,109228
31696,110837
29911,110580
29074,107086
29501,107626
30645,110271
29449,109297
29204,108295
29764,107883
29200,108106
29841,110645
29514,109152
29643,109831
29262,109247
30026,110099
33203,110832
30884,111684
29312,111864
31918,116255
29704,110859
29627,110183
29804,110815
30255,111031
30021,111860
30251,111632
32914,117154
44178,133847
34833,120700
34089,119941
33941,124438
30838,118464
31595,123656
33243,122496
33332,127501
32819,125753
35480,126907
33560,119942
31422,114965
31814,115162
31101,115370
31223,117464
31368,116469
32054,117636
32761,122445
30840,116666
30617,114852
30585,115131
30447,116129
32184,117580
32616,119605
32363,117034
30516,116485
31297,117611
30800,117095
31177,118889
32247,127271
32225,126230
31427,123811
32758,120858
30871,125934
30798,125528
31565,120752
31094,121657
30870,120558
32104,118314
39341,150514
42578,144183
34997,126093
32170,124202
32607,122189
33463,121844
31574,120778
34390,133833
38695,140590
34953,142589
41275,135811
33256,127045
34128,127669
33085,126903
38666,140270
35943,128697
32925,125560
32122,124646
32622,131495
34868,137236
37035,137646
33128,128859
33215,130984
32319,130660
34916,135631
33297,134650
37592,134155
35331,130223
32614,126577
34001,126696
32119,127531
31989,127039
32484,125406
33249,125997
32933,134393
33092,129213
35268,132021
34843,131488
33723,130927
33732,127232
32757,127794
34690,132903
31951,128939
33306,133156
32187,129118
33938,129894
33779,130626
33824,133897
34432,137810
36654,134545
36288,142293
35863,133632
33686,140036
33282,131273
33116,132474
33258,133838
32382,132944
32939,131257
32854,133216
35025,134594
33779,133179
36754,134841
36062,140904
38769,144818
37743,142718
34232,136146
38819,155648
43265,166183
35752,139820
33620,135114
34198,134411
32508,133645
33318,136368
34354,143528
33291,136061
33698,140663
42004,157766
36411,150874
35347,141764
35160,142017
34483,137345
32728,135860
33509,134649
33240,133730
33324,136906
33121,134954
33494,135269
34553,143478
34938,144591
34959,137998
34345,141210
55861,179229
34001,136682
36119,137644
35403,147484
39100,155002
34823,141617
34653,140513
35315,139393
34682,141735
35608,144086
38039,145071
34677,139934
36484,142664
36959,143307
37302,147140
38127,147094
38037,148998
36279,148352
35983,143898
34556,144139
35288,158025
34909,148536
36980,152718
35303,148311
35020,147148
46671,148935
34076,146671
34736,144641
36545,143534
36518,145665
40556,160882
35278,147865
37737,160772
41640,155496
35398,145419
47619,173862
39267,156792
37253,151808
46632,174347
43619,163950
38266,149541
40079,159194
38576,157598
46691,170279
36811,151774
37058,153667
38082,154220
37699,152317
39125,152266
37060,154923
44910,162494
36085,150326
35803,157505
39022,166319
40189,161322
40971,161504
38472,159880
44611,168210
39122,157321
38215,157378
39846,161228
37261,158412
39738,156956
36110,157136
36426,154276
39469,169221
37352,158599
39054,163198
37178,158415
36422,158836
35993,152177
36066,155578
36336,152567
36121,153554
36826,153005
36124,153136
35944,153081
43056,171365
36858,162383
47583,176709
37407,157270
36898,152752
36562,152987
36008,157080
38180,157551
41087,171930
39614,159836
36929,171108
40618,158908
42792,176425
37010,159064
38232,157439
36862,158991
38621,158282
37428,161474
38454,162707
38119,163082
42137,165246
36167,156055
36303,156888
36842,157570
36807,156742
37393,157508
37084,157324
39348,160281
37161,163657
37999,161261
37597,161596
36640,159171
37643,161225
37988,162764
37850,162927
37407,163370
40539,163939
38099,160375
38147,161347
37556,163946
38035,167509
38418,164452
38707,164770
37369,160726
39848,160225
37374,162295
37477,162522
37139,165492
37483,162790
37641,161977
41222,166835
98293,164682
41129,168400
39075,168062
38008,162586
38194,163326
38544,166563
38192,164260
38289,164362
39784,164405
38186,164647
38365,164427
38392,164806
38148,164686
37984,164790
39889,167033
38637,168308
38334,166698
38114,166374
38969,168517
38872,166574
38175,167211
38658,167703
38240,166695
38655,175340
39279,171055
38848,168734
38459,167929
38296,168096
39542,169831
38557,171745
59240,230167
43669,182687
39507,177295
45922,180045
38820,173041
39795,171643
38272,170223
45488,188292
38940,174153
39290,175315
38672,180369
46238,185942
38757,176488
40453,179442
42929,179523
39321,184318
40954,181343
38874,176627
39945,177844
40097,175522
39552,176832
39782,177792
40493,174513
39182,174633
39059,174087
41312,175527
39092,174688
39687,175241
41875,182594
39477,177787
40409,178040
40833,182251
41664,180105
39788,182096
43269,184965
43042,179010
40571,188003
43861,183278
39962,178652
39878,177863
39973,180675
41328,180820
39713,181839
40121,182742
40073,178646
41208,182688
40196,181920
39903,179358
39989,179264
40079,179689
40239,180217
40585,179505
40681,185590
41069,184783
44005,184539
45042,188234
40637,186752
40450,185939
41050,186232
41550,183007
40369,182206
41235,183704
41977,183342
40250,182454
40363,183049
40619,183036
40572,183195
40475,183718
40793,184313
40639,184620
43336,190414
40980,184309
40751,184081
40683,184754
40741,185439
40303,185700
40866,186387
40593,188915
44819,191761
41204,187758
40991,187327
41422,187427
41288,187234
40987,187435
41089,187888
42981,189023
41402,188050
44645,201619
42350,191210
41178,190540
41473,190232
41424,190110
43207,196634
42293,194294
42165,193171
41577,203691
42125,201685
44662,191558
42543,196752
41933,191376
42577,192903
41480,192457
41541,191944
43082,197844
41676,196546
41623,195517
42062,194984
41611,194100
41874,193274
41686,193725
42018,195326
42616,206837
42981,196210
42228,195412
42029,194841
42016,195312
42120,195596
41825,198504
41754,199648
42152,200635
42332,197611
41883,199990
43159,200851
43899,200262
42688,201089
42139,198465
43658,200605
42381,198925
42511,199581
42580,200831
45193,204844
42702,201228
42438,199015
48775,212772
43661,205934
83276,205140
52992,201601
42014,203921
42963,203023
42680,200356
41901,201551
43489,203826
42292,206207
43969,204251
42735,202463
42682,206378
42744,203478
43101,207483
43855,207256
43334,218680
42696,208133
43368,205781
43172,205606
42733,211209
44532,207989
43159,207347
43014,206625
44784,206365
43363,205924
42756,205646
43401,206808
43199,208899
42859,207458
42920,206626
44552,210087
43193,207901
43232,208211
43091,208513
43801,211920
44406,215624
44177,211103
46387,215782
43249,208916
44039,210268
44166,216564
43365,210385
43958,211252
44622,215435
44554,214463
50159,244848
45454,222608
49483,234134
47582,226167
51183,219384
48781,221347
44819,218567
45770,219529
43909,226679
43432,214395
44533,221153
52556,232908
45471,226056
44986,219710
45025,218448
43815,215598
46787,220846
50224,233083
45717,240163
49120,224994
46693,222475
44775,221650
46400,220999
47280,216212
46859,229488
47745,226358
49223,234901
48472,231273
95011,226333
46498,227396
44396,228071
45401,225083
44355,220412
43927,224581
46412,227509
47254,227383
45230,223982
46166,221420
44951,223874
45815,230479
45575,222714
45966,224688
47678,227342
46258,231559
44403,222436
45191,222957
44440,223329
44832,228468
44585,228271
44821,224359
44779,226665
45122,226089
44890,224481
44878,225130
44728,223947
45186,227153
46292,232495
45241,227422
44838,229133
44619,226148
44699,226250
45036,226662
47144,227447
45174,227782
45231,229445
45823,229595
45638,233917
45689,232597
46459,234108
45724,234310
44580,229788
45059,228736
44952,231470
44933,229595
45323,230290
44688,229986
46327,242678
46251,236079
46476,236069
46629,238317
45904,236417
46936,240739
45156,233217
45088,236120
45100,232936
44594,232671
47886,239514
45413,235952
45171,232958
45146,240150
52040,243500
46210,237500
45351,234205
47633,237333
45290,234203
45559,234888
45584,236643
45337,235112
45752,238496
45842,236554
45549,238199
45637,235983
47617,246453
46798,242343
46653,239571
45751,237127
46073,236998
46512,238117
45805,238237
47652,241619
46559,243924
47694,241033
45985,240679
45863,240388
47912,253568
47478,245604
48704,242669
45923,240484
46379,240403
46328,241271
46313,241511
46700,243801
46410,247120
46623,242570
46990,244205
46293,241148
46461,242326
46166,244683
47734,258939
47928,250928
46212,247555
46224,250539
47435,250541
46421,245465
46350,244646
46374,251805
46407,247140
46519,245910
46114,247154
46389,247026
46535,246878
46285,246621
47960,255527
46347,247288
46253,248038
46454,247181
47885,250770
48300,249013
47087,251738
46804,249491
47116,251417
46488,252365
50777,250684
45852,253898
46874,251557
47386,255287
46854,253733
47030,251798
46619,253125
46812,253200
46475,255156
48381,259458
49573,259889
46947,253192
47555,254970
47027,253753
46945,254365
47061,259209
46974,261009
47124,260178
47358,255744
47112,256490
47208,258909
47343,258194
48690,258119
47625,259314
47579,256138
47312,258384
48260,262318
47482,258309
47870,261499
47940,260489
49796,264299
56964,276370
50697,272607
47084,265033
48263,263271
47388,259705
51649,275530
47782,265102
52494,279708
48041,264218
52183,264652
47866,263490
47630,267631
47895,261984
47791,263457
48177,265934
48630,269983
48069,265655
47680,264364
48934,266452
48535,268287
47951,266673
52241,273868
48023,264878
47976,265190
49617,273483
48274,273758
48047,266477
49337,269739
48231,265013
48040,269962
52937,269487
48907,273924
48202,270531
48575,278348
48339,270048
48253,278530
48622,274718
48207,273181
48463,270159
48000,272023
48775,269710
50652,271511
49157,274833
49544,279482
51645,275624
48805,270757
48515,271501
48818,270283
48680,271682
50710,271726
50493,277522
48992,275122
102008,284487
52556,281529
49834,284198
50638,275620
49034,280351
48669,274997
49191,275105
49126,276124
48737,275357
48894,276063
51476,299261
51937,284399
49098,278634
50989,280559
50095,280671
51489,279847
49535,281870
50670,283490
50297,278854
49218,277955
49143,277733
49770,282735
49298,281155
49138,280595
49247,279321
49269,279565
49173,281737
51479,291648
49390,286788
49600,280225
50033,282473
49898,283687
49362,282793
49733,283253
51148,283836
49436,284019
51542,289453
49732,286795
49885,288467
50343,283965
53238,286472
49555,284986
49461,284782
50052,285562
49994,289122
50040,285436
49544,287939
49765,285317
49905,286958
49998,286820
50794,289983
49750,287488
51092,289269
50269,296688
49994,288123
50479,292725
50011,289390
50273,289221
50324,295238
50165,294124
49822,290203
50097,293925
50687,299106
50251,290729
50375,292903
50641,292942
50188,295183
50862,292322
50026,291597
50292,295127
52728,292506
50449,293476
53307,303524
52657,305612
50341,295435
52864,294478
50226,299092
50343,300455
53712,319746
63835,346256
54050,314255
51167,318358
55230,313205
57564,307240
50811,308963
52881,310100
51444,311806
51058,314795
51376,304169
51522,299375
55325,326672
52125,319820
56202,316515
51309,327670
52347,320917
53731,305580
55518,312273
53622,306607
52364,311607
51008,301478
53258,302124
56859,325887
61031,363593
55007,319744
54399,315270
52018,317340
51423,306644
51603,306573
53732,315141
51075,315011
51011,304347
51339,315598
52091,313356
52233,307489
51103,309328
51428,306820
52865,305234
50771,306397
52210,311000
51618,310210
51521,309720
51111,306828
51389,307673
51522,308226
51145,314826
53137,314168
51454,309149
51451,309809
51855,309581
52138,313084
51789,310799
51685,313616
52767,312010
51432,315110
52909,322721
54969,322760
53001,321556
53468,325786
52877,320073
53273,314274
53067,318691
51869,313590
54740,316436
52003,315557
52108,316369
54388,333360
53260,315479
52113,321836
51690,315498
52030,314494
53690,320621
52036,315978
52306,316777
53682,319999
51932,317708
52175,321908
51874,318618
52439,318530
52141,320744
53031,320696
54867,329715
52822,321600
52404,320350
52416,330689
52447,321834
53425,322541
52652,321056
52227,321604
51994,320812
52860,323818
52508,327869
58066,343154
55081,330723
52405,325706
54797,333234
56011,340408
52776,336904
55073,329161
52691,324005
53305,327393
52526,329171
52873,327415
52769,326100
53154,326625
53009,326046
53958,334570
115789,335287
55130,343638
54702,333116
53277,331374
56314,335071
53804,328614
54253,330585
55464,346123
55124,340730
57594,348604
55362,335911
54344,337683
53983,333900
53479,336004
54463,341196
53666,332531
53496,332904
53322,332224
53522,333374
56517,336173
53114,333378
53904,333752
53629,333953
53824,337440
55778,345944
54025,337956
55016,339097
53939,335732
54079,338811
54005,337585
62250,374494
57579,358803
56635,345109
55083,344819
57221,355301
54970,348652
60902,351705
54377,340562
53685,345471
55829,339801
54180,341970
55377,345220
54075,345842
54166,350918
54702,342567
54739,349760
54096,343635
56158,348484
55273,347077
57101,344922
56114,347274
55089,344635
54601,348554
54314,343574
54580,347781
58622,346871
54433,346342
56894,349748
55469,352064
54726,346695
55034,349239
54562,352585
55479,347065
55147,347785
55201,349418
54810,349463
55035,353555
55245,348195
54965,348867
55118,349543
55009,354533
59512,358287
55056,348111
55461,358773
55080,350973
55511,354984
56035,353457
55269,352148
55274,350803
55676,352236
56387,371939
57412,359248
55253,355756
55399,354125
55764,353554
57403,364293
55344,354088
55699,356952
55419,355933
56147,357361
56697,357623
55837,354972
55783,356821
55902,358113
56232,366725
55752,358967
57270,361626
55653,357999
55648,359041
56439,363953
55772,358678
56667,361683
56786,361020
56612,363377
55723,361795
56003,363071
55729,361077
56020,362369
56261,365309
55993,363365
55977,362072
55824,361721
57476,368872
56246,363289
57448,368082
56100,363768
56681,363263
58657,369233
56799,363247
56649,378405
56611,368575
61659,397552
56808,373913
57502,375509
56602,366814
56730,367699
56679,376978
56916,376162
59232,369664
57910,375967
59901,388598
61080,386495
58048,383699
65395,386682
64343,402418
71640,414475
63299,391919
60363,397926
58071,394749
59467,395101
60607,398001
60586,393341
62175,398034
59192,395986
60998,397031
95391,427162
81597,434048
62589,400108
70063,397568
62420,399806
62601,396854
61265,391785
58848,404125
60144,396220
60988,394363
60059,402799
59639,383091
57936,389280
59443,390430
58245,392828
58142,387690
61439,381555
57791,382816
58718,379641
57825,388122
57762,381006
57902,380703
58707,386037
58472,386790
58272,380954
110205,407766
59234,395103
58776,392267
58637,389555
58398,384472
58340,384790
58147,387842
58332,391829
58657,386717
58254,385732
59878,399747
61005,401488
62986,403508
59832,399296
58789,386269
59787,391066
61557,388441
58917,394970
61701,394449
61666,413346
58767,396374
60420,397094
58445,390102
59973,395307
59141,391033
59350,394461
59199,389105
58960,391667
59214,391786
60849,391429
59203,396309
59228,391975
59250,415494
59683,398944
59386,397155
60200,393776
59743,396153
59460,392403
59225,395437
59586,399950
59259,400209
59751,394963
59459,404868
59981,399104
59677,403218
59661,396683
59389,396850
59839,401793
62360,397605
59615,399041
60034,398701
63195,404118
66133,407709
62389,411843
60092,411338
59854,409688
60010,409647
59860,412673
60263,406393
61577,406014
60206,407097
60112,406342
59903,400609
60166,400613
60213,412601
60142,411931
61040,405751
60045,402851
62245,403069
61131,409893
60325,403441
60154,403619
60719,403564
60702,415011
61212,418909
60276,406599
60709,406516
60763,417490
64940,437780
61701,417380
60917,407950
65884,428531
63584,423448
61508,419969
59897,408621
61088,413206
60708,414818
67458,408728
62872,409540
61482,410727
60651,411334
60877,423274
64646,450004
62800,435875
66619,419266
61781,424623
62362,421510
61022,425933
61722,424408
63073,418578
61397,419098
63477,418288
62566,416042
62615,424073
61363,417682
63903,417569
61780,417516
