,MergeSort,SelectionSort
374,12359,29925
375,12353,30309
376,12305,30044
377,12419,30479
378,12790,31240
379,12416,30628
380,12622,30758
381,12526,31563
382,12807,31976
383,12662,31867
384,12621,32020
385,12610,31543
386,12812,32005
387,12891,31864
388,12907,32369
389,13027,32206
390,13025,32511
391,13099,32524
392,12917,32399
393,13223,32767
394,13105,32635
395,13231,32897
396,13086,32802
397,13331,33002
398,13305,33209
399,13269,32706
400,13191,32705
401,13280,32619
402,13343,32758
403,13605,33049
404,13583,33223
405,13627,32934
406,13518,32833
407,13752,33057
408,13834,33347
409,13919,33322
410,13829,33371
411,13876,33252
412,13757,33182
413,14104,33826
414,13700,33111
415,13930,33437
416,13701,33185
417,13868,33062
418,13888,33456
419,14140,33778
420,14003,33784
421,14058,33503
422,13942,33532
423,14274,34216
424,14101,34223
425,14190,34132
426,14191,34422
427,14342,34839
428,14105,34687
429,14195,34771
430,14104,34947
431,14112,35194
432,14175,35514
433,14153,35169
434,14209,35610
435,14349,35787
436,14274,35658
437,14511,36635
438,14640,36561
439,14450,36564
440,14375,36254
441,14431,36687
442,14654,37039
443,14347,36671
444,14605,37180
445,14600,37591
446,14703,37723
447,14447,37491
448,14569,37613
449,14679,37821
450,14776,38246
451,14755,37953
452,14721,38232
453,14891,38320
454,14965,38742
455,15120,38859
456,14924,38804
457,15094,39021
458,15088,39173
459,15164,39843
460,15016,39351
461,15010,39593
462,15183,39915
463,15138,40464
464,15115,40289
465,15001,40151
466,15265,40456
467,15437,41008
468,15160,40589
469,15385,40954
470,15303,40976
471,15504,41320
472,15316,41271
473,15529,41627
474,15487,41557
475,15504,42085
476,15416,42154
477,15408,42078
478,15542,42435
479,15781,43393
480,15435,42710
481,15685,43021
482,15653,43172
483,15828,43366
484,15607,43261
485,15838,43642
486,15895,43739
487,15878,44100
488,15884,44088
489,15839,44269
490,15925,44287
491,16169,45387
492,15866,45009
493,16063,45340
494,16105,45779
495,15994,45580
496,15894,45376
497,16036,46000
498,16161,46099
499,16033,45929
500,16234,46512
