,MergeSort,SelectionSort
399,102507,159005
400,98618,156391
401,102756,160306
402,99210,159624
403,98766,161721
404,99488,165129
405,98030,169408
406,99753,167475
407,110940,174177
408,98930,167397
409,102607,167475
410,100611,168608
411,104798,164862
412,105906,173221
413,98858,169695
414,104419,165394
415,106152,171796
416,99015,167098
417,107693,178010
418,103848,178968
419,103043,176278
420,104929,180085
421,101581,177662
422,118957,187110
423,119082,185599
424,107244,180801
425,116603,183590
426,102145,174854
427,111533,189373
428,107169,189118
429,112392,184596
430,102808,181858
431,102955,178749
432,107097,191380
433,105037,189011
434,111680,186144
435,106392,188202
436,110865,189713
437,114109,195963
438,109144,187651
439,106174,188799
440,104690,183473
441,108595,194697
442,107525,192088
443,107239,198462
444,106195,186632
445,105719,187595
446,113056,190811
447,114894,203111
448,113660,201342
449,106796,192018
450,114586,200208
451,110141,200034
452,113223,208048
453,108924,199680
454,108995,195994
455,107663,197502
456,108708,204842
457,110392,204725
458,111505,201521
459,110026,200262
460,109505,201421
461,117122,208471
462,109114,200945
463,113372,205471
464,109644,202663
465,113508,213236
466,172685,215061
467,126899,222457
468,118122,214645
469,114101,212963
470,118473,222092
471,118477,215762
472,111554,213353
473,110529,210197
474,120549,243969
475,111587,218288
476,112282,217903
477,113930,216157
478,123711,228803
479,120007,223172
480,117888,222323
481,117816,216265
482,114562,223327
483,117867,231126
484,112393,224739
485,112725,218464
486,114471,219772
487,114975,224228
488,116135,221214
489,114366,224313
490,114332,223596
491,119054,235437
492,116701,224925
493,114874,231556
494,115686,235440
495,118070,231611
496,115166,228295
497,115899,229215
498,115512,232658
499,125071,241329
500,118283,234960
501,118648,235054
502,115732,233672
503,120990,246644
504,124417,249282
505,117232,235250
506,117190,241861
507,117945,239244
508,116864,238291
509,118475,247752
510,117456,239417
511,117387,240101
512,117997,241954
513,117796,243187
514,120245,245313
515,118669,244298
516,122693,251685
517,127907,250409
518,120928,254785
519,122307,249826
520,120315,247188
521,121412,248230
522,121731,249415
523,124905,252413
524,129274,265612
525,129379,271015
526,122279,265126
527,121429,253845
528,130930,267809
529,125599,258190
530,123018,260541
531,123153,258582
532,123908,259537
533,128911,269022
534,126691,263211
535,125782,261680
536,127284,264610
537,129500,267987
538,125961,266799
539,130248,270673
540,127172,266085
541,126607,266525
542,128691,268971
543,126698,268861
544,126684,268969
545,127144,271236
546,191376,284594
547,130274,272904
548,129039,275688
549,129193,273248
550,136514,282314
551,147697,295452
552,134322,287063
553,130500,294394
554,136442,287102
555,132120,290442
556,137340,302150
557,137985,303100
558,136971,291766
559,135058,286743
560,137384,289214
561,139869,297763
562,140828,290063
563,135016,294490
564,133844,288264
565,133691,291813
566,132994,289862
567,134860,293242
568,133701,290827
569,135290,291320
570,134176,292791
571,140069,313445
572,142089,301591
573,135444,296928
574,135371,297985
575,137230,298564
576,135640,300117
577,136628,300628
578,136720,302864
579,137000,305231
580,142217,305014
581,145521,311050
582,149130,325172
583,145850,320066
584,141647,311863
585,139460,308279
586,141014,309107
587,153714,314987
588,141102,317335
589,142163,317084
590,154380,331745
591,142528,323274
592,141198,318596
593,141401,318832
594,142866,322569
595,149680,326368
596,143104,318306
597,145492,326167
598,147809,323138
599,149886,334529
600,150430,337659
601,151672,336104
602,151838,330975
603,145216,324509
604,145292,325851
605,147262,326879
606,146005,330455
607,145773,332659
608,146059,330184
609,152622,337779
610,154060,347760
611,146005,330611
612,144282,327957
613,146169,330993
614,207422,338099
615,148285,340820
616,146416,337245
617,147421,341000
618,151644,348841
619,144845,335101
620,144937,339810
621,147465,342615
622,145241,339340
623,145170,339565
624,155812,356109
625,152008,353414
626,148493,344975
627,147714,343300
628,148815,345695
629,155066,360179
630,150193,346674
631,149388,354999
632,147620,348582
633,148078,351165
634,148415,351064
635,151550,355137
636,153196,356705
637,153379,363108
638,150610,359915
639,149763,354858
640,149939,356066
641,150205,356739
642,155084,362419
643,150159,361855
644,157606,369050
645,151801,361607
646,154154,363884
647,156524,366625
648,153487,366365
649,153684,370470
650,155087,367647
651,154019,369255
652,155497,372592
653,160587,382207
654,154181,371102
655,154929,373058
656,154213,375756
657,154747,375195
658,156256,374542
659,158776,377774
660,156417,376870
661,161484,384351
662,158254,381384
663,160735,384115
664,158354,382894
665,159769,385943
666,158759,388757
667,159406,387027
668,160369,387627
669,164734,389948
670,166956,409800
671,178470,420069
672,167211,407429
673,161249,390898
674,213534,395883
675,170439,411510
676,161147,394319
677,161391,396326
678,163496,397074
679,165727,405583
680,167000,410116
681,164255,404858
682,166135,403728
683,163923,402143
684,164756,403187
685,167604,411595
686,168424,413463
687,163978,406358
688,165524,412455
689,164191,408056
690,164870,409161
691,173171,426859
692,165716,410583
693,177389,426244
694,176648,434333
695,171700,424035
696,173435,422517
697,176112,436298
698,171017,420854
699,175824,426299
700,171458,428580
701,174386,444160
702,175187,437546
703,174837,440308
704,170989,430115
705,170478,426993
706,176509,449283
707,175326,434887
708,170994,429540
709,180286,443464
710,174733,445168
711,174252,435621
712,176983,438507
713,174592,437723
714,174337,437307
715,176082,452606
716,175987,448915
717,176081,442900
718,177025,445136
719,174852,442069
720,175460,443014
721,175704,448953
722,175780,445436
723,177143,446593
724,188420,456153
725,188907,457151
726,181919,468279
727,179568,454624
728,180071,464615
729,233142,476203
730,187299,476000
731,187761,474512
732,181942,460291
733,180169,459456
734,181247,460412
735,180505,462714
736,180389,461022
737,186363,470044
738,185383,478119
739,181607,465074
740,188146,467101
741,182755,466662
742,182650,468105
743,185292,479412
744,200791,500919
745,199382,495355
746,191969,490696
747,184135,478147
748,185518,486947
749,184078,478952
750,184821,479131
751,186653,483110
752,184787,485598
753,186221,481319
754,187947,488510
755,186857,485342
756,187165,484365
757,196882,500512
758,188371,501353
