,MergeSort,SelectionSort
397,9865,22025
398,10195,22072
399,9701,21957
400,9703,21979
401,9754,22016
402,9821,22079
403,10275,22506
404,10174,22860
405,10015,22727
406,9971,22621
407,9986,22830
408,10299,22776
409,10180,23024
410,10095,23177
411,10238,23586
412,10098,23301
413,10412,23447
414,10133,23528
415,10050,23441
416,10078,23691
417,10284,23913
418,10599,24274
419,10207,24128
420,10204,24423
421,10295,24383
422,10383,24428
423,10681,24537
424,10710,25304
425,10341,24605
426,10510,24710
427,10819,24904
428,10483,25031
429,10371,24994
430,10525,25387
431,10629,25701
432,10381,25436
433,10464,25593
434,10673,25820
435,10536,25778
436,10762,26298
437,10729,26149
438,10592,26082
439,10666,26259
440,10601,26159
441,10690,26658
442,11077,26810
443,10804,26873
444,10846,27163
445,10788,27072
446,11029,27040
447,10766,27002
448,11080,27792
449,11016,27623
450,10926,27430
451,11220,27768
452,10878,27656
453,10967,27781
454,11220,28445
455,11488,28727
456,11031,28312
457,11124,28480
458,11084,28341
459,11395,28490
460,11424,29209
461,11134,28942
462,11056,28916
463,11160,29177
464,11383,29161
465,11306,29480
466,11394,29708
467,11435,29808
468,11660,29967
469,11307,29861
470,11359,29822
471,11685,30747
472,11603,30065
473,11369,30375
474,11415,30445
475,11358,30500
476,11667,31230
477,11833,31408
478,11536,30908
479,11594,31302
480,11466,31056
481,12000,31609
482,11694,31924
483,11513,31542
484,11538,31654
485,11663,31975
486,11745,32083
487,11969,32625
488,11919,32501
489,12037,32585
490,11870,32666
491,11796,32559
492,11999,33410
493,12244,32963
494,11781,33030
495,11915,33674
496,12038,33851
497,12058,33880
498,12321,33722
499,12153,33917
500,12052,33789
501,11949,33738
502,12595,34623
503,11974,34072
504,12060,34278
505,11994,34449
506,12473,34940
507,12249,34963
508,12227,35277
509,12225,34927
510,12502,35030
511,12353,35665
512,12172,35685
513,12116,35380
514,12561,35751
515,12407,35859
516,12507,36379
517,12489,36323
518,12815,36182
519,12589,36378
520,12422,36286
521,13233,37372
522,12583,36597
523,12663,36880
524,12664,37108
525,13088,37542
526,12973,37768
527,12766,37325
528,12849,37714
529,13112,37641
530,13010,38294
531,12736,37751
532,12820,38002
533,13251,38038
534,13164,38922
535,13241,39054
536,12955,38517
537,13313,39168
538,13262,39395
539,13263,39444
540,13313,39059
541,13079,39304
542,13233,39820
543,13285,40169
544,13769,40506
545,13237,40180
546,13422,40331
547,13564,40693
548,13573,40314
549,13358,40655
550,13352,40701
551,13852,41323
552,13595,41220
553,13454,41121
554,13591,41369
555,13896,41542
556,13688,41806
557,13425,41427
558,13556,41822
559,14129,42613
560,13706,42231
561,13689,42352
562,13994,42406
563,13580,42323
564,13888,43039
565,13748,42790
566,14082,43113
567,13787,43100
568,14087,43754
569,14385,43824
570,13867,43497
571,14038,43859
572,14050,43928
573,14304,43671
574,14007,44110
575,13910,44370
576,14328,44582
577,13968,44551
578,14205,45220
579,14392,44898
580,14234,45180
581,14091,44792
582,14420,45768
583,14624,45731
584,14226,45736
585,14355,45869
586,14573,45649
587,14551,46398
588,14259,46022
589,14375,46272
590,14686,46608
591,14480,47151
592,14446,47231
593,14903,47287
594,14744,47697
595,14750,47473
596,14991,47383
597,14704,47703
598,14911,48187
599,14671,47909
600,15169,48801
601,14828,48433
602,14889,48815
603,15136,49008
604,14935,49003
605,15102,49499
606,15322,49533
607,14910,49355
608,14842,49471
609,15288,50167
610,14893,49492
611,14932,49805
612,15424,50231
613,15229,50537
614,15182,50473
615,15173,50572
616,15610,51050
617,15166,50616
618,15365,51557
619,15658,51680
620,15208,51295
621,15343,51644
622,15720,52132
623,15404,52140
624,15296,51998
625,15610,52021
626,15558,52847
627,15458,52402
628,15702,52710
629,15574,52745
630,15682,53215
631,15435,52832
632,15678,53338
633,15734,53814
634,15991,54003
635,15690,53710
636,15840,54291
637,15598,53839
638,16125,54444
639,15731,54681
640,15839,55019
641,16132,54563
642,15825,54824
643,16024,55363
644,16125,55033
645,15953,55186
646,16113,55681
647,16344,56291
648,16042,55676
649,16225,56345
650,16427,56257
651,16291,56561
652,16360,56962
653,16542,56805
654,16282,56898
655,16223,57169
656,16488,57348
657,16343,57466
658,16473,57864
659,16855,58228
660,16559,57786
661,16554,58105
662,16825,58326
663,16597,58024
664,16558,58384
665,16948,59020
666,16717,58763
667,17048,58894
668,16935,59724
669,16688,58969
670,17024,59358
671,16883,59918
672,16889,60135
673,17061,60011
674,17273,61468
675,16810,60222
676,17186,60397
677,17715,62753
678,17089,60963
679,17491,61629
680,17620,62728
681,17010,61029
682,17523,62364
683,17063,61657
684,17751,63802
685,17524,62297
686,17216,62320
687,17398,62259
688,18121,65083
689,17509,63663
690,17910,63607
691,17462,63494
692,17263,63076
693,17734,63538
694,17554,63899
695,17474,63932
696,17920,64009
697,19849,71062
698,17457,64100
699,17964,64820
700,17583,64665
