,MergeSort,SelectionSort
212,10870,50333
213,10871,49608
214,10758,49758
215,10841,50204
216,11225,51854
217,11000,51337
218,10995,52021
219,11095,52437
220,11266,52908
221,11137,53208
222,11275,54220
223,11329,54037
224,11666,55683
225,11804,55779
226,11837,55475
227,11595,56383
228,12975,57183
229,13104,57654
230,17204,65754
231,19020,69783
232,12999,60375
233,11954,58924
234,11991,59483
235,12100,61370
236,12170,60720
237,12254,61670
238,12824,63350
239,12133,61954
240,12212,62783
241,12341,63070
242,12904,65279
243,12412,64508
244,12474,64612
245,12720,65983
246,12716,65683
247,13329,66437
248,12629,68129
249,12887,67424
250,13208,67916
251,12954,69712
252,12824,69208
253,12870,69679
254,14716,72995
255,15254,76733
256,14858,74970
257,14133,73841
258,13249,71570
259,13870,70745
260,14841,72983
261,13983,72387
262,13066,72816
263,13758,74962
264,14466,73728
265,13654,75783
266,14145,79612
267,9191,78416
268,7683,78954
269,7904,80350
270,7112,79112
271,7320,79942
272,10124,76937
273,8341,40058
274,8433,40529
275,7966,39833
276,8583,28879
277,8191,8312
278,7891,8150
279,8266,8233
280,8337,8320
281,8037,8383
282,16704,9033
283,9566,9287
284,9166,9175
285,8945,10504
286,9141,9224
287,9837,9746
288,9691,9895
289,15641,11150
290,8925,8737
291,8341,8412
292,9966,8449
293,8879,8500
294,8433,8541
295,8695,8558
296,8624,8608
297,8662,8712
298,8674,9066
299,8466,8812
300,8666,8866
301,9691,9195
302,11591,9133
303,8575,9074
304,8358,9162
305,8921,9233
306,9208,9329
307,8879,9558
308,8791,9424
309,8750,9433
310,9387,9533
311,9675,9583
312,9400,9662
313,9179,10733
314,9320,10737
315,9300,9875
316,9433,10129
317,9116,9995
318,9045,10029
319,10554,10100
320,9191,10875
321,9091,10225
322,8929,10295
323,8745,10350
324,8691,10391
325,11470,12104
326,10624,11516
327,10179,10983
328,144137,11841
329,7525,11162
330,7633,11058
331,7491,11024
332,7820,11025
333,7454,11066
334,7541,11133
335,7404,11195
336,7516,11746
337,8037,11324
338,7662,11416
339,7787,11487
340,7612,11541
341,7696,11591
342,7824,11662
343,7766,11791
344,8108,11841
345,7829,11870
346,7895,11979
347,7953,12045
348,10587,12137
349,7845,12171
350,7450,12212
351,7383,12283
352,7462,12362
353,7500,12429
354,7441,12487
355,8066,12537
356,8499,12608
357,10233,12720
358,7716,12737
359,7591,12804
360,7987,12920
361,7670,12966
362,7616,13058
363,7608,13091
364,7800,13174
365,7695,13283
366,7712,13929
367,7733,13358
368,7754,13437
369,7762,13516
370,7850,13604
371,9474,15808
372,9362,15970
373,8912,13953
374,8558,13916
375,9791,14699
376,9062,14421
377,8783,14329
378,9291,15475
379,8725,14295
380,8704,14358
381,8708,14429
382,9108,15087
383,8883,14766
384,8900,14921
385,9345,16170
386,8875,14837
387,8916,14904
388,8887,15058
389,9137,15824
390,8958,15183
391,9112,15495
392,9004,15354
393,8974,15429
394,9145,15491
395,10070,16508
396,8754,15658
397,8462,15650
398,8570,16070
399,8491,15820
400,8491,15891
401,8512,15949
402,8483,16025
403,8783,16179
404,9645,18220
405,9333,17262
406,8829,16929
407,8691,16799
408,8721,16908
409,8712,16925
410,8762,17020
411,8683,17079
412,8900,17466
413,9000,18204
414,8804,17316
415,9012,18029
416,9270,17470
417,9200,17583
418,9454,17900
419,9221,17754
420,9325,17816
421,9195,17904
422,9633,18949
423,9371,18062
424,9096,18120
425,11775,19287
426,11875,18337
427,11508,19154
428,11562,18433
429,10237,18524
430,9658,19770
431,9362,18741
432,9024,18658
433,9725,21887
434,9679,20387
435,10862,20666
436,10070,21529
437,10916,21612
438,10974,24470
439,10067,19829
440,11362,19562
441,11945,19541
442,11470,19841
443,10933,20129
444,10808,19816
445,11695,20416
446,11037,20012
447,10887,20175
448,11112,20233
449,10904,20253
450,11162,20329
451,11379,20458
452,11058,20545
453,13629,20841
454,12037,20558
455,12087,20629
456,11487,20745
457,11241,20862
458,11816,21266
459,11320,20983
460,10212,22408
461,9662,21224
462,9725,21320
463,9700,21458
464,9758,21737
465,10587,21591
466,12791,21666
467,13095,22212
468,17379,21987
469,12529,22899
470,12850,22075
471,12825,22179
472,12791,22441
473,12870,22874
474,13612,23879
475,12887,22520
476,12666,22633
477,14133,22675
478,13062,22908
479,13933,23237
480,12770,23074
481,12891,24121
482,12962,24812
483,13008,24458
484,12712,24062
485,12721,23620
486,12829,24033
487,13541,24929
488,13620,24187
489,13291,23871
490,14354,23958
491,13166,24037
492,13204,24829
493,13441,24958
494,13354,24537
495,12641,24479
496,13125,24533
497,12974,24845
498,12916,24912
499,13316,24899
500,14020,25712
